,text,title
212,"곰곰이오 지진알리미(이하 지진알리미)는 일본 또는 한국 기상청으로부터 보내지는 자료를 활용해, 한국 기상청(트위터 알림 활용)이나 일본 기상청(한국 내 큰 지진의 경우에만 알림이 옴)으로부터 푸시 지진 알림을 해주는 것은 물론, 최근 지진 정보 및 근처 지진 대피소 정보 등 알찬 정보를 제공합니다.

어플리케이션 특성상 배터리를 거의 소모하지 않으므로, 어플리케이션을 앱 절전에서 제외시켜 주세요. 프로그램이 절전모드로 들어가면 알림이 작동하지 않을 수 있습니다.

지진알리미는 일본 기상청에서 긴급 지진 속보를 확인하여, 한반도 내 및 한반도 주변부와 관련된 곳에서 나타날 수 있는 지진에 대해서, 자체적으로 지진 정보를 분석해 조건에 맞는 경우 알림을 보냅니다. 이 알림은 정확하지 않거나, 큰 지진이 일어난 경우에도 오지 않을 수 있음에 유의해 주시기 바랍니다.


- 프로그램이 작동할 수 있도록 최선을 다하고 있지만, 알림이 도착하지 않는 경우, 늦는 경우, 프로그램이 멈추는 경우가 간헐적으로 있을 수 있기 때문에 사용에 유의해 주십시오.
- 늘 시 해 주십시오.
- , 이 프로그램의 대부분의 동작이 불가능합니다. 재난 상황시에 유의해 주십시오.
- 이 프로그램은 한국 기상법 제17조 및 일본 기상업무법 제17, 23조에 의거하여 .

# 지진알리미는 일본 기상청 및 한국 기상청 자료를 활용합니다. 모든 원자료의 저작권은 각 기상청에 있습니다.
# 지진알리미는 지진대피소 정보를 국토교통부로부터 제공받고 있습니다. 이 앱을 이용해 대피소 정보를 활용시 제공된 주소 / 현재 위치는 국토교통부에 지진대피소 정보를 제공받기 위해 전송되며, 대피소 정보 활용시에 한해서는 그와 관련된 부분에 대하여 동의한 것으로 간주합니다. 모든 대피소 자료의 저작권은 국토교통부에 있습니다.

# 아이콘 제공에 도움을 받은 곳: Freepik
# 일본어 번역에 도움을 주신 분: あかり
# 중국어 번역에 도움을 주신 분: 秋
자세히 알아보기","지진알리미(한국,일본)"
213,"본 앱은 문화데이터광장의 유네스코한국위원회 유네스코와 유산(http://heritage.unesco.or.kr/)에서
제공된 데이터를 이용하여 개발하였습니다.
유네스코에 등재된 한국의 세계유산과 각종 문화유산에 대한 정보와 이해를 도울수있는 동영상도
첨부하였습니다.",한국의 문화유산
214,"신축, 풀빌라펜션 검색에서 실시간 예약까지 이제 ""좋은 펜션을 모바일로 편리하게"" 1등 펜션앱 - 야놀자펜션에서 만나보세요!

[어마무시 최강 혜택]
▶ 국내 대표 숙박기업 야놀자가 만든 펜션 서비스 야놀자펜션!
· 바로 비교, 바로 예약 - 펜션 가격비교에서 실시간예약까지
· 미친 가격 할인 - 땡처리 특가 할인
· 후덜덜 적립/할인 - 마일리지 적립에서 실시간 쿠폰 할인
· 개이득 이벤트 - 매주 진행되는 무료숙박권 이벤트
· 신축/풀빌라 – 따끈따끈 신축펜션, 럭셔리 풀빌라펜션까지

[급이 다른 펜션 정보]
· 살아있는 정보 - 실시간 가격비교, 시설, 옵션 비교
· 디테일에 감동 - 객실, 외관, 부대시설 사진 확인
· 기본 중의 기본 – 상세한 이용요금 및 이용시간
· 혜택 펑펑 - 무료권 및 각종 이벤트 진행

[친절한 고객센터]
야놀자펜션은 더 나은 서비스를 위해 여러분의 소중한 의견에 귀 기울이고 있습니다.
(월~토 09:00~18:00 | 일/공휴일 휴무 | 점심시간 12:00~13:00)
- 이메일 : pension@yanolja.com
- 전화 : 1644-4816

[ 접근 권한 안내 ]
▶ 필수적 접근 권한
· 없음
▶ 선택적 접근 권한
· 위치 정보 : 주변 숙소 검색을 위해 사용합니다.
▶ 참고
· 허용하지 않은 권한은 취득하지 않으며, 거부하신 권한 관련 기능 외에는 서비스 사용 제한이 없습니다.
· ‘설정 > 개인 설정 > 위치 정보’에서 설정을 변경 하실 수 있습니다.
· 안드로이드 6.0 미만 버전을 사용 중일 경우 권한을 개별적으로 허용할 수 없기 때문에 보유하고 있는 단말의 제조사에서 운영체제 업그레이드 기능을
제공하는지 확인해 보신 후 가능하다면 6.0 이상으로 업데이트하는 것을 권장합니다.


▶ Facebook : https://www.facebook.com/yapension
▶ Kakaotalk : http://plus.kakao.com/home/@야놀자펜션
▶ Website : http://www.yapen.co.kr
자세히 알아보기",야놀자펜션
215,"스마트 IoT 실내외 공기질 측정기, AirTumbler

문을 열고 크게 숨을 한번 쉬세요.
가슴까지 탁 트이는 신선한 공기만큼
하루하루가 즐거워집니다.

신선한 공기는 우리 생활에 꼭 필요합니다.

신선한 공기는 저항력을 강화하고 영양소 흡수를 촉진시키며, 임산부와 태아, 어린 자녀들의 건강에 도움을 주는 건 물론 신체들의 피부나 연약한 아이들 피부를 보호하며 피부 재생을 도와줍니다.
신선한 공기와 함께 일과 운동에 지친 몸과 마음을 회복하고 업무와 학습의 능률을 올려보세요!

안에서 한 번! 밖에서 한 번!

실내에서 오염된 공기는 밖에서 들어온 산소로 정화하고
In & Out 동시 확인으로 365일 건강생활을 누리세요.

AirTumbler 실내형과 실외형을 설치하여 동시에 실내 및 실외의 공기질을 측정하여 보다 스마트한 공기질 관리를 시작해보세요!
----
개발자 연락처 :
+82-70-7093-0600
자세히 알아보기",AirTumbler (에어텀블러)
216,"1365 자원봉사


1365 자원봉사포털에서 제공하는 정보를 알려줍니다.
지역별, 기간별 자원봉사 정보를 검색할수 있습니다.


* 기능
- 시도, 도시별, 기간별 자원봉사정보(자봉)를 검색
- 찾아봤던 자원 봉사 정보 자동 저장
- 상세 정보 및 봉사 신청을 위한 1365 사이트 링크


* 사용방법
- 시도, 도시별, 기간을 정해 검색
- 정보확인 또는 1365 링크 이용


* 설정 메뉴
- 화면 방향 : 앱의 화면 방향을 설정


* 주의
- 정보는 참고용입니다.
- 앱에서 제공받는 API 데이터가 1365.go.kr 사이트 정보와 틀린 경우가 있습니다.


* 이 앱은 오픈 소스 및 공개된 이미지등이 사용됩니다.
* 공공데이터 API 사용 : 공공데이터포털(www.data.go.kr)에서 제공하는 공공데이터를 활용하여 앱을 개발하였습니다.
* 한국중앙자원봉사센터 아이콘 사용 : 1365.go.kr
* 서울시 Open API 사용 : 서울 열린데이터 광장에서 제공하는 공공데이터를 활용하여 앱을 개발하였습니다.
* 행정안전부 API 사용 : 행정안전부에서 제공하는 봉사참여정보서비스를 활용하여 앱을 개발하였습니다.
----
개발자 연락처 :
http://airplanezapk.blogspot.com/
자세히 알아보기",1365 자원봉사
217,"화물운송종사 자격증 취득을 위한 필기시험을 준비하는데 필요한 관련이론을 수록하였으며 또한 예상 문제를 별도로 수록하여 시험준비를 하는데 도움을 줄 수 있도록 하였습니다. 지속적인 업그레이드를 통해 화물운송종사 자격증 시험을 보시는 분들에게 도움이 되도록 노력하겠습니다. 앱에 모든 내용이 포함되어 있어 앱 실행시에 별도의 데이터통신이 필요하지 않습니다.
본 앱에 있는 내용의 자료 출처는 교통안전공단에서 제공하는 화물운송종사 자격시험 수험용 자료 입니다. 교통안전공단에서 제공하는 자료를 인터넷으로 받으시려면 fre.ts2020.kr에 접속하여 시험안내 메뉴에서 참고자료 다운로드로 가시면 수험용 자료를 받을 실 수 있습니다. 참고로 저는 교통안전공단과는 관련이 없으며 화물운송종사 자격증을 취득하시려는 분들이 자료를 찾기 어려워하시는 것 같아 도움을 주기 위해 앱을 개발하였습니다.
자세히 알아보기",화물운송종사
218,"아기의 수유, 수면, 배변, 목욕, 성장(키,몸무게), 예방 접종 정보를 쉽게 기록하고 확인 할 수 있는 어플 입니다.
아기는 최대 3명까지 입력 가능합니다.

1. 입력한 아이의 생년월일을 통해 태어날 날부터 몇 일이 되었는지 몇 개월 몇 일인지 확인 할 수 있습니다.

2. 수유, 배변, 수면, 목욕,성장 내역을 기록 할 수 있습니다.

- 수유
모유: 시작 시간, 수유 시간 기록
젓병: 시작 시간, 먹은 양 기록
이유식: 시작 시간, 먹은 양 기록

- 배변
소변,대변 시간, 기록
- 수면
수면시간 기록 (아이의 표준 수면 시간을 확인할 수 있습니다.)
- 목욕
목욕시간 기록
- 성장
몸무게,키 기록 (아이의 표준 수면 시간을 확인할 수 있습니다.)

* 입력한 기록을 메인 화면에서 마지막 기록 시간과 오늘 하루의 총 횟수,시간,양을 확인 할 수 있습니다.


3. 예방 접종 일과 접종 한 내역을 기록하여 관리 할 수 있습니다.
- 아기의 예방 접종 목록을 통해 예정일을 확인 할 수 있으며 접종 후 기록을 통해 접종 내역을
관리 할 수 있습니다.

4. 메모를 작성 할 수 있습니다.
- 사진과 함께 메모로 기록 할 수 있습니다.

5. 기록한 정보를 월 별 그래프를 통해 확인 할 수 있습니다.

6. 배경에서 바로 확인 가능한 위젯 추가

7. 위젯을 등록 후 알림창에서 수유 정보 알림

ps. 이용 중 불편한 점이나 부족한 부분이 있으면 nsyang@msn.com 으로 메일 부탁 드립니다.

* 본 어플의 예방접종일 정보는 질병관리본부의 자료를 인용하였습니다.
자세히 알아보기",아기 건강 도우미
219,"한국은행이 작성, 수집한 경제통계정보를 모바일 앱을 통해서 편리하게 확인 할 수 있습니다.",우리나라 100대 통계지표
220,"여행 가기전 필수어플!! 원하는 지역이 축제를 확인하고 가자!

간단하고 편리하게 사용할 수 있도록 메뉴를 간소화 하여
기본에 충실하도록 제작된 축제 앱 입니다.

- 전체 축제 조회수 기반 축제 순위 1~10위 보기

- 필터, 정렬, 달력을 이용해 원하는 조건의 축제정보만을 정리해서 보기

- 사용자의 위치정보를 이용하여 거리를 정하면 근처의 축제를 모아보기
(지도로 보기, 축제 리스트로 보기)

- 검색기능을 이용해 찾고싶은 축제만 보기 (ex: 부산)

- 즐겨찾기 등록 후 확인 가능
자세히 알아보기",가자(GAJA)
221,"국방의 의무를 다하고 있는 내 자녀. 잘 지내고 있는지 알고 싶을 때.
이 앱 하나만 있으면 굳이 컴퓨터를 켜지 않아도 편리하게 볼 수 있습니다!

※ 단, 논산 육군훈련소 입영자만 조회되며, 사단의 신병교육대 입영자는 조회되지 않습니다.

주요 기능 :
- 분대사진 보기(다운로드 가능)
- 연대, 소대, 중대, 교번 조회
- 훈련병 편지 목록(내용 보기 불가능)
- 자대배치 조회(+신병부대 주소)

이제 언제, 어디서나 내 자녀를 찾아보세요!

*육군훈련소 사이트에 사람이 몰리거나 해서 접속 장애가 발생하면 이 앱도 마찬가지로 문제가 생깁니다.

개발자 연락처 : 인디벨(fbtkdqja112@gmail.com)
----
개발자 연락처 :
Hayt / 총괄
010-2279-4642


연락이 필요하시다면 위 번호가 아닌 어플리케이션 설명 하단의 개발자 정보를 확인하신뒤 해당 개발자의 연락처로 연락하시기 바랍니다.
자세히 알아보기",육군훈련소 내 자녀 찾기
222,"1. 다자녀 예방접종 스케줄 관리
: 첫째, 둘째 아이의 예방 접종 스케줄을 동시에 관리할 수 있습니다.


2. 생년월일에 따른 접종일 자동 계산
: 접종완료일에 따라 다음 차수까지의 일자 간격을 자동으로 계산하여 설정해 줍니다.


3. 질병관리본부의 정보를 참고
: 질병관리본부의 예방접종도우미(Http://nip.cdc.go.kr)의 데이터를 참조하였습니다.


4. 19가지의 예방접종의 유/무료, 국가 필수, 선택 여부를 알 수 있습니다.


# 질병관리본부의 접종스케줄에서 벗어난 지연되거나 이른 접종관련해서는 꼭 의사선생님과 상담하세요!!
자세히 알아보기",헬프맘 - 예방접종 도우미
223,"세계최초 주소기반 공공정보 맞춤제공서비스
정부가 전하지 못했던 공공기관 정보들을 직접 수집, 분석, 분류하여 국민 개개인에게 언제나 쉽고, 빠르고, 정확하게 전해 드리겠습니다.

1.공공정보 : 국민들에게 꼭 필요한 공공기관의 정보들을 분류하여 통합 제공합니다.
2.계층별 정책 : 정부에서 쏟아져 나오는 정책들을 수혜자 계층별로 분류하여 제공합니다.
3.공공기관 : 전국 공공기관들을 주소별로 분류하여 쉽게 찾아볼 수 있게 했습니다.
4.재난방재 : 국민들에게 필요한 국가재난정보를 손쉽게 찾아볼 수 있게 제공합니다
5.공공App : APP을 제작된 지역, 공공기관별로 분류하여 제공합니다.
6.공공데이터 : 공공기관이 생성, 취득하여 관리하고 있는 데이터를 제공합니다.
7.민원 : 정부 온라인민원을 기관별, 분야별, 테마별, 패키지별로 분류하여 제공합니다.
8.북마크 : 선택한 정보만 개별적으로 볼 수 있게 제공합니다.

* 본 어플리케이션은 무료 입니다. 사용시 데이터 요금은 Wi-Fi 환경에서는 무료이며, 3G나 4G로 접속 시에는 이동통신사의 요금제에 따라 데이터 이용 요금이 발생할 수 있습니다.
자세히 알아보기",링코 - 링크오브코리아
